system:index,blue_p010,blue_p025,blue_p050,blue_p075,blue_p090,evi_p010,evi_p025,evi_p050,evi_p075,evi_p090,green_p010,green_p025,green_p050,green_p075,green_p090,latitude_209564535,lich_vol,longitude_209564535,nbr_p010,nbr_p025,nbr_p050,nbr_p075,nbr_p090,ndmi_p010,ndmi_p025,ndmi_p050,ndmi_p075,ndmi_p090,ndsi_p010,ndsi_p025,ndsi_p050,ndsi_p075,ndsi_p090,ndvi_p010,ndvi_p025,ndvi_p050,ndvi_p075,ndvi_p090,ndwi_p010,ndwi_p025,ndwi_p050,ndwi_p075,ndwi_p090,nir_p010,nir_p025,nir_p050,nir_p075,nir_p090,randSel,red_p010,red_p025,red_p050,red_p075,red_p090,swir1_p010,swir1_p025,swir1_p050,swir1_p075,swir1_p090,swir2_p010,swir2_p025,swir2_p050,swir2_p075,swir2_p090,topo_elev_m_30m,topo_slope_deg_30m,.geo
00000000000000000138_0,1015.5,1065.2,1160.75,1345.75,1741.0,781.3883477952894,1643.7723995194415,1843.064142804256,2106.588199941005,2253.4533200014816,1256.3333333333333,1318.4,1414.857142857143,1650.1666666666665,1840.0,,43.93333333,,-903.9074,-702.5611,-348.65314,51.91007,1056.2255,-2207.7922,-1989.7638,-1702.1741,-1373.9086,11.840548,-4847.054,-4754.009,-4552.372,-4161.98,-1028.4664,990.29126,2028.588,2367.788,2650.061,2961.7913,-3499.0793,-3253.8262,-2911.7947,-2535.392,-1262.6637,2279.0,2549.5,2656.5,2783.125,3006.0,0.19383294847754207,1389.5,1487.0,1615.8333333333333,1779.0,2068.0,2891.0,3604.0,3726.0,3967.5,4171.0,2232.0,2672.666666666667,2854.5,3062.75,3234.5,871.46643,21.980007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.07128082781827,67.7642787102635]}"
0000000000000000009a_0,331.0,377.0,454.4,582.75,739.0,2771.5821104747884,3271.208451791794,3955.7910425128534,4634.558304522965,5189.450357830494,588.0,618.3333333333334,693.6,793.3333333333334,947.0,,0.5653333333,,2221.0469,3693.5813,4469.619,5190.8066,5426.0674,-303.08545,371.0862,977.0208,1491.5374,1902.5785,-5999.475,-5865.6714,-5622.732,-5066.054,-4103.6953,4297.1567,5518.409,6053.6396,6515.8145,6956.975,-6637.7896,-6520.2607,-6020.7017,-5619.05,-4991.675,2323.5,2683.0,2871.0,3181.0,3438.3333333333335,0.0720232571764926,512.0,597.3333333333334,713.4,840.0,968.0,2199.0,2329.5,2458.0,2583.5,2758.5,965.6666666666666,1066.6666666666667,1143.4,1271.3333333333333,1434.0,230.48466,5.1833243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-161.37807379447247,68.03592925218123]}"
0000000000000000013e_0,438.0,528.0,629.0,883.0,1357.0,2166.0318480106466,3479.085949236973,4049.949375632805,4718.827469229765,5433.232460259487,617.0,761.0,895.0,1140.0,1469.0,,46.64892926193799,,2853.855,3655.7307,4246.2256,4577.6255,5285.1265,299.89658,562.39246,1126.9841,1467.5104,2052.512,-5691.3184,-5481.371,-4926.569,-3827.349,-1484.668,3636.7903,4665.784,5351.406,6028.162,6409.9067,-6403.8003,-6148.9087,-5703.3247,-4633.682,-3373.3906,2356.0,3024.0,3333.0,3567.0,3953.0,0.1684972949296868,596.0,792.0,926.0,1186.0,1377.0,1574.0,2587.0,2727.0,2940.0,3154.0,816.0,1289.0,1371.0,1522.0,1849.0,1144.9717,31.66865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.48402468089822,67.7936536200542]}"
000000000000000000a6_0,315.3333333333333,365.0,410.25,529.0,673.0,2295.908694498161,3125.4678844138343,4148.64376018083,4662.484862384714,5263.1084402276165,523.0,578.8333333333334,645.0,726.0,878.0,,0.41475,,2880.3623,3848.4756,4759.2754,5551.467,5810.126,-260.5459,433.45038,1269.4248,1908.3856,2372.6792,-5860.0366,-5684.9746,-5479.1475,-5144.331,-4174.99,4478.6055,5180.7227,6242.9585,6885.064,7315.325,-6815.9204,-6604.312,-6097.445,-5390.9463,-4372.6235,2135.0,2319.0,2799.4,3020.5,3404.3333333333335,0.5537905576781522,475.6666666666667,500.1666666666667,606.0,726.0,944.0,1894.0,2072.0,2166.1428571428573,2314.6666666666665,2532.0,820.0,908.0,1003.75,1105.5,1370.5,199.59917,5.9116955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-161.90412722485289,67.89094116532435]}"
000000000000000000fc_0,357.4,447.5625,447.5625,567.2142857142857,803.1666666666666,3097.345132743363,3600.55714927804,4142.915628867254,4651.876871113841,5133.298035072608,629.6666666666666,690.7,784.2857142857143,850.5555555555555,1010.5,,5.071488553829791,,3593.471,4084.003,4564.072,5039.0435,5294.794,555.04504,903.0593,1271.1826,1687.5574,1942.049,-5691.579,-5390.0464,-5125.81,-4815.7603,-4345.0137,4461.618,5422.4365,5930.3853,6365.111,6733.6143,-6610.837,-6355.3755,-6005.047,-5718.415,-4849.6167,2727.3333333333335,2926.6666666666665,3091.5714285714284,3342.0,3596.0,0.8700854860675395,601.2727272727273,702.5,831.6744186046511,831.6744186046511,1074.1666666666667,2231.6666666666665,2315.2727272727275,2421.75,2507.625,2635.0,1037.5833333333333,1066.888888888889,1167.2666666666667,1240.125,1354.0,183.93901,3.068619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.65988444766447,67.66079278953292]}"
00000000000000000187_0,449.3541666666667,449.3541666666667,449.3541666666667,691.2307692307693,917.75,2583.548479632817,2973.7922724609243,3641.7944916717797,4131.061716344007,4596.612068659474,612.0666666666667,668.3333333333334,738.4615384615385,864.5,1102.0,,36.03034555400003,,3088.1,3730.754,4273.492,4652.5713,4870.7456,43.826996,690.02637,876.7379,1361.4053,1647.8655,-5774.5747,-5476.927,-5214.4614,-4627.1807,-3007.335,3872.3525,4649.309,5463.3647,5914.31,6421.705,-6417.7744,-6211.6597,-5768.4854,-5269.265,-4309.2666,2517.0,2662.6666666666665,2861.875,3088.0,3466.0,0.9736875007558974,591.8,720.8571428571429,830.2285714285714,961.6666666666666,1202.2857142857142,2133.25,2313.25,2418.181818181818,2583.2,2734.6666666666665,998.4,1103.6666666666667,1198.5,1334.4,1424.0,210.4386,1.0035106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.62592812992477,67.64650957651543]}"
0000000000000000011f_0,337.3783783783784,337.3783783783784,438.93617021276594,566.2352941176471,775.5,2415.7672136248934,3660.1799373786216,4382.96096477523,4957.531225848501,5280.618948300292,584.8541666666666,584.8541666666666,685.0227272727273,685.0227272727273,949.6666666666666,,39.86955608,,3155.3367,4624.339,5169.4937,5492.7407,5762.3765,117.12214,1199.1984,1674.6622,2000.3699,2269.5168,-5966.0205,-5738.238,-5422.056,-4946.863,-2961.5767,3865.6907,5596.7427,6682.7656,7059.6885,7371.9473,-6888.894,-6618.867,-6370.224,-5861.404,-4639.619,2224.5,2708.6666666666665,2962.6,3147.6,3563.0,0.07571040762581893,471.17857142857144,566.8205128205128,566.8205128205128,694.7,1089.8,1927.0,2073.75,2193.75,2310.6666666666665,2595.3333333333335,839.75,903.6666666666666,1000.25,1161.0,1334.0,216.51228,3.2959778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.46261441127183,67.60581589414481]}"
0000000000000000016b_0,226.5,272.2875,328.0,412.91666666666663,671.0,1830.899778304411,2701.8088852723363,3015.6758998892747,3497.994878312556,3987.7027267866683,371.0,393.0,460.0,536.6666666666667,801.5,,10.735458937855071,,3140.8574,4773.0923,5631.6816,5924.9795,6064.798,196.87712,1692.0287,2446.9514,2701.509,3057.2473,-5082.141,-4697.2583,-4386.7314,-3611.353,-2156.2246,4239.7744,5358.428,6623.8403,7239.918,7543.3525,-6732.0264,-6355.896,-5853.9824,-4856.5103,-4276.981,1329.3333333333333,1580.125,1836.2857142857142,1981.0,2371.0,0.8527811363382559,252.0,299.0,368.16666666666663,485.75,667.0,929.0,1016.25,1134.6666666666665,1338.5,1474.0,416.0,458.0,535.5,652.0,807.0,203.2445,5.440116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-162.26713643116557,67.2525084929006]}"
0000000000000000016a_0,876.3333333333334,925.5,984.625,1163.5,1376.0,1438.6643511209343,1855.184244403949,2107.8677131387717,2356.075013480813,2556.6753198669694,1063.0,1125.75,1200.0,1340.5,1571.0,,9.018396624,,-113.24042,303.58344,644.22,993.63434,1240.2034,-1866.7145,-1598.183,-1326.1698,-998.935,-836.5713,-4791.508,-4673.3247,-4397.185,-4050.3896,-3519.9854,1891.271,2446.9631,2968.2517,3203.0862,3349.5935,-3806.4858,-3597.402,-3289.1404,-2815.3105,-2182.7842,2153.0,2233.5,2384.125,2527.0,2737.0,0.19741500010016944,1172.0,1238.3333333333335,1316.5,1424.5,1644.0,2904.0,3032.75,3150.0,3246.0,3313.0,1927.0,2015.5,2135.5,2224.5,2317.5,230.42706,7.023548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.53214401426268,67.1600718501647]}"
00000000000000000177_0,525.0,580.75,635.3333333333334,717.0,969.0,1223.5185107189488,1476.5824808184145,1794.1115754454688,2037.5470457880656,2241.746752985645,716.0,770.0,811.8,905.5,1104.0,,23.049729729729734,,209.02757,807.2404,1287.4886,1666.1079,2227.4602,-1754.1681,-1238.4073,-945.368,-677.09607,-2.0846362,-5135.7075,-4851.1675,-4555.817,-3962.0034,-2573.2725,2232.1748,2771.1626,3312.6304,3762.688,3947.673,-4363.9165,-4144.411,-3597.904,-3134.3284,-1977.8481,1599.0,1672.75,1811.4,1928.0,2067.0,0.9471774943012754,779.0,845.0,907.5,977.0,1121.0,1967.0,2093.3333333333335,2196.0,2358.0,2435.0,1227.5,1296.0,1436.5,1541.0,1596.3333333333333,2.4150703,0.28364906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.5208252416828,67.12719351076592]}"
00000000000000000045_0,414.0,452.5,560.0,691.6666666666666,932.0,2872.462381313896,3236.914600550964,3699.7958971875323,4114.422680574294,4534.904805077062,653.0,700.0,788.5,865.0,1021.0,,116.373502108,,3233.8293,3815.4614,4343.932,4778.6646,5177.061,313.4872,728.7978,1110.7811,1553.3783,1907.6158,-5490.0273,-5255.9395,-5014.3745,-4758.069,-3803.776,4092.57,4792.8994,5466.307,5952.203,6214.598,-6290.8267,-6091.5854,-5765.538,-5371.1704,-4705.6934,2405.0,2745.5,2872.2,3144.0,3372.0,0.10084260622332064,667.5,737.0,862.0,981.0,1164.0,1971.0,2230.3333333333335,2375.0,2548.5,2713.3333333333335,936.0,1051.0,1186.0,1316.0,1437.0,139.0686,2.696341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.82032813169008,65.89048285911858]}"
0000000000000000006f_0,467.32,467.32,550.8823529411765,809.0,1087.6,707.1451605472889,1141.6924789219174,1402.04140695482,1685.4054449556443,1813.7757624507658,580.7037037037037,580.7037037037037,678.0,955.5,1211.0,,481.821867154909,,-806.60315,-459.307,130.30582,720.9009,1079.3083,-2443.2334,-2031.9255,-1666.0652,-1248.6309,-368.55035,-5519.251,-5259.7134,-4718.0796,-3666.8594,-1589.4397,1268.8173,2320.2488,3005.482,3542.1704,3919.68,-4080.04,-3813.113,-3257.7979,-2386.6194,-1381.3672,1231.0,1231.0,1325.764705882353,1578.0,1862.75,0.5327764602252163,596.4347826086956,596.4347826086956,690.5263157894736,951.2,1314.0,1730.888888888889,1859.75,1859.75,1958.2142857142858,2234.6,1138.5,1259.2,1357.0,1453.4,1574.0,255.67258,0.47845295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.57795809375278,65.52397022319782]}"
00000000000000000074_0,545.0,601.0,676.0,805.0,1353.0,1849.2118447313758,2204.7244094488187,2625.182304326689,2965.7258064516122,3501.33365181735,694.0,755.0,835.0,1007.0,1417.0,,221.89444708500002,,616.8592,1303.544,1835.7222,2233.6426,2867.8198,-1647.9797,-1129.5181,-556.4108,-240.0,501.91705,-5362.069,-5232.595,-4937.6333,-4487.1216,-3057.325,2921.0276,3566.1218,4167.939,4549.5933,4927.736,-4929.483,-4578.0386,-4360.1025,-3587.1313,-3026.038,1844.0,1958.0,2189.0,2403.0,2850.0,0.3748467174656388,720.0,780.0,881.0,1059.0,1244.0,2288.0,2384.0,2557.0,2673.0,2893.0,1389.0,1467.0,1545.0,1682.0,1818.0,450.13123,7.9480176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.50681152325052,65.3698193204429]}"
00000000000000000025_0,214.0,245.4,306.5,399.0,542.0,2873.8926287413206,3206.3116846906864,3898.6787198340007,4315.461997915055,4623.5577322154895,327.0,357.0,415.375,488.33333333333337,618.5,,5.657727274576273,,4115.1206,5123.6343,5681.945,6157.456,6379.6006,1115.7543,1989.1194,2447.1204,2900.023,3207.331,-5925.2783,-5662.8804,-4992.189,-4394.8545,-2955.87,5197.313,6745.464,7285.818,7838.1885,8134.5435,-7357.824,-7089.0635,-6580.052,-6045.8125,-4655.0977,1702.3333333333333,1851.75,2170.25,2366.0,2560.0,0.9261917755058839,212.0,259.25,317.2,395.6666666666667,545.0,1000.0,1170.0,1371.8333333333335,1501.4,1592.5,427.5,509.0,614.8333333333333,707.6666666666666,771.0,173.88348,16.255564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-155.6464629556763,66.92884549603234]}"
000000000000000000f2_0,594.4666666666667,697.9,697.9,814.25,1194.6666666666667,553.1233924350229,712.9094260965313,826.6677852571033,951.6808803786594,1395.0038284839209,688.2857142857143,719.375,782.2857142857143,876.3333333333334,1176.0,,33.78225312461538,,-3993.2886,-3846.9314,-3643.086,-3283.885,-2006.0945,-4754.638,-4663.0884,-4442.621,-4177.4917,-2961.8518,-6231.818,-6089.1885,-5892.066,-5513.969,-4474.708,1258.7739,1534.5879,1740.1381,2049.0195,2312.6772,-2393.1238,-2246.0496,-1946.6792,-1672.5272,-1262.4254,1073.8,1102.4444444444443,1165.0,1266.25,1814.0,0.03342690825696426,720.25,749.0,811.75,904.75,1158.0,2746.0,2892.6666666666665,3014.25,3178.6666666666665,3418.0,2217.0,2374.5,2486.0,2601.0,2767.0,1135.4097,26.736008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-155.33034580719462,67.97071156255416]}"
0000000000000000002f_0,349.61538461538464,447.1025641025641,574.7619047619048,681.9230769230769,977.75,2511.671970500227,2994.1504908354473,3715.489186357072,4187.163467128376,4603.280141843971,631.1111111111111,655.5454545454545,751.4666666666667,878.0,1179.3333333333333,,95.81814554399999,,2742.0762,3249.7083,4292.352,4791.4683,5006.0537,-135.82924,106.304985,991.3226,1434.2795,1717.2057,-5595.4746,-5486.799,-5217.6816,-4629.704,-3923.677,3539.6519,4566.443,5534.4736,6172.3633,6480.873,-6418.6514,-6193.792,-5612.875,-5110.6934,-4141.705,2503.5,2636.0,2835.4,2989.2,3280.0,0.004291836406865146,602.6923076923077,693.6666666666666,816.0,962.7222222222222,1229.4285714285713,2116.75,2221.0,2408.3333333333335,2602.0,2760.6666666666665,985.8,1049.6,1178.5,1399.0,1525.5,80.45205,3.9188042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.62198011695648,66.33946083812152]}"
00000000000000000062_0,423.0,506.0,576.0,688.0,919.0,1778.4552845528458,2320.896461996895,3054.303002273866,3525.07574729797,3763.860690301421,615.0,698.0,773.0,835.0,1022.0,,309.75380550399996,,1495.5706,2531.539,3417.31,4006.4822,4273.375,-1390.0914,-413.89664,329.38077,756.80273,1027.2095,-5525.6064,-5340.402,-5137.687,-4582.9487,-2365.2258,3185.2793,4038.2363,4982.71,5488.491,5764.148,-5791.642,-5435.787,-4981.0366,-4093.6555,-3462.9116,1790.0,2092.0,2352.0,2560.0,2809.0,0.20591883422808588,635.0,693.0,797.0,915.0,1074.0,1983.0,2196.0,2325.0,2532.0,2625.0,999.0,1089.0,1215.0,1387.0,1591.0,256.1124,8.836567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.23417740880208,65.59323033160344]}"
00000000000000000063_0,406.0,440.14285714285717,536.5,629.4,947.5,2110.336859587681,2730.684885290149,3366.1607507180743,3946.85952970297,4391.366563661351,615.2,652.6666666666666,745.0,821.5,1080.0,,135.235660272,,1679.225,2766.3523,3916.8953,4423.3286,4812.791,-1182.4462,-299.12753,570.93463,1082.694,1400.0,-5771.1133,-5615.205,-5372.213,-4791.6665,-3701.4973,3529.984,4240.816,5471.2656,5971.2573,6273.9175,-6198.7275,-5868.29,-5490.133,-4710.797,-4176.958,2084.5,2289.0,2428.166666666667,2795.0,3115.0,0.36392823650446704,584.5,685.0,762.5,920.5,1182.0,2029.5,2183.5,2384.5,2600.5,2752.0,954.5,1004.3333333333334,1169.25,1380.5,1565.5,165.20583,6.0681295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.24280123552964,65.60266264208668]}"
0000000000000000004f_0,634.0,667.0,739.0,804.0,1101.0,1568.4806124147117,2037.7561613287703,2349.6835443037976,2833.6028336028335,3003.129513721714,842.0,885.0,939.0,1060.0,1256.0,,50.128840665,,792.6102,1288.0044,2121.8835,2433.6504,2709.0767,-1462.3273,-1052.8489,-376.2526,-104.86577,294.90616,-4891.24,-4819.82,-4596.436,-4235.113,-3823.1504,2642.234,2940.7666,3552.3115,4116.2446,4329.5737,-4737.508,-4335.7144,-3924.3096,-3448.0337,-2900.971,1842.0,2073.0,2287.0,2538.0,2688.0,0.8267215295453405,905.0,987.0,1054.0,1114.0,1324.0,2384.0,2473.0,2544.0,2681.0,2785.0,1400.0,1488.0,1550.0,1646.0,1742.0,235.36194,6.0622616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.17084618127166,65.76570686615437]}"
000000000000000000f3_0,370.0,397.0,471.0,566.0,810.0,1917.2452318250735,2132.751165036316,2643.940968613594,3142.150983171591,3698.930522428252,525.0,572.0,645.0,736.0,935.0,,2.044395967082707,,1775.2809,2295.438,3187.5842,3705.968,4381.25,-805.1055,-462.39334,233.67285,708.51605,1386.6232,-5771.605,-5368.3384,-5023.6646,-4608.379,-4218.672,3628.7625,4062.0593,4692.537,5403.423,5940.594,-6042.1973,-5594.714,-5112.3774,-4661.3145,-4424.6636,1572.0,1786.0,2175.0,2443.0,2704.0,0.5886096822342592,556.0,646.0,711.0,821.0,1056.0,1461.0,1840.0,2023.0,2270.0,2473.0,764.0,1007.0,1101.0,1252.0,1438.0,1129.0109,8.396501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-155.33546620431412,67.97394549757699]}"
00000000000000000064_0,458.4761904761905,458.4761904761905,567.7083333333334,683.2857142857143,962.0,2693.954080730181,3359.1536249828605,3865.580536966593,4258.459422203581,4576.958509628613,709.25,709.25,818.1764705882352,956.9090909090909,1197.0,,240.096939872,,2972.8408,3763.8477,4279.882,4720.9795,5064.9927,28.044872,580.8794,1092.168,1479.0092,1834.2218,-5531.554,-5337.833,-5157.932,-4584.2627,-2870.836,3926.9766,4772.139,5608.2944,6048.925,6250.786,-6304.0874,-6049.028,-5591.5776,-5222.0083,-4636.919,2553.0,2702.0,2988.0,3210.5,3472.0,0.2420257988310286,716.9375,716.9375,813.7368421052631,936.25,1210.3333333333333,2188.5,2310.6666666666665,2407.0,2613.0,2919.5,1046.6666666666667,1108.5,1208.3333333333333,1382.6666666666667,1544.0,339.3864,2.641784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.43404798523684,65.61613737134849]}"
000000000000000000cd_0,364.0,431.0,505.0,642.0,883.0,1457.8330964864997,1762.0882832055306,2355.85279226177,3367.635111609734,3878.1001403837145,539.0,603.0,677.0,812.0,1104.0,,2.267182466042372,,871.1839,1990.9545,2750.8286,3639.7373,4225.2603,-1559.4974,-656.8516,402.96432,898.2311,1266.2108,-5526.1416,-5339.071,-5000.0,-4213.6855,-3069.5847,2626.728,3590.5557,4729.9507,5730.4966,5958.2246,-5953.377,-5543.266,-4744.0273,-4026.7244,-3268.7651,1460.0,1713.0,2116.0,2372.0,2746.0,0.6425201707815861,569.0,626.0,719.0,851.0,1113.0,1562.0,1852.0,2108.0,2275.0,2466.0,827.0,1043.0,1165.0,1351.0,1503.0,1034.2053,15.706982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-155.43868263045945,68.00089495610058]}"
000000000000000000ce_0,518.0,541.0,622.0,855.0,1269.0,2888.691371530152,3262.6246636061423,4030.337798037886,4652.718230149202,5205.928602495903,766.0,832.0,902.0,1088.0,1400.0,,2.973685420777072,,1887.8433,2274.3682,3003.0488,3655.8396,4143.2666,-1082.0144,-686.08765,200.2457,597.7383,877.6425,-6314.968,-6063.17,-5870.748,-5111.2993,-3437.058,3571.4285,4565.588,4986.143,5925.0684,6359.4575,-6457.8037,-6106.113,-5574.3193,-5036.369,-3945.7488,2913.0,3076.0,3321.0,3702.0,4352.0,0.2390142839457311,792.0,910.0,1055.5,1195.0,1455.0,2848.0,3161.0,3471.5,3657.0,3966.0,1458.0,1629.0,1851.0,1962.0,2137.0,1078.314,15.860602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-155.42170447158958,68.00358990195294]}"
0000000000000000003e_0,359.8,423.3333333333333,502.3333333333333,645.5,1001.0,2832.8611898016998,3562.785125892891,4078.0383989187617,4599.109507880514,5055.716025306298,601.6,647.1666666666666,742.2,870.0,1162.0,,36.546334314,,2884.6155,3843.3203,4581.2163,4963.7393,5223.081,-75.32957,630.09753,1129.5656,1565.7943,1772.4298,-5771.973,-5610.6343,-5437.53,-4956.7944,-3850.365,4439.477,5204.333,5970.0713,6487.6895,6979.546,-6643.574,-6436.8647,-5985.0645,-5418.6055,-4648.0103,2575.0,2765.366666666667,2987.25,3152.0,3569.0,0.560755716414524,538.6,625.3333333333334,757.2,927.75,1109.0,2151.5,2295.6666666666665,2433.833333333333,2616.0,2776.0,990.5,1064.6666666666667,1179.0,1273.0,1481.3333333333333,75.91437,4.3792152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.26004888898473,65.97213971844505]}"
000000000000000000ea_0,399.8,464.3076923076923,523.7777777777778,657.8571428571429,844.5,2577.965846892463,2911.9931743653196,3631.2344928192997,3964.060704272395,4369.588461477471,655.5833333333334,691.5,788.5625,847.0,1064.6666666666667,,10.109970865999994,,2845.7974,3570.2095,4222.846,4544.724,4783.6006,-32.752033,575.0074,918.32965,1242.885,1623.4419,-5719.579,-5467.6313,-5178.141,-4747.105,-3507.5786,3734.7517,4540.194,5366.5938,5915.0996,6221.9624,-6352.812,-6173.804,-5701.0815,-5176.082,-4473.058,2511.3333333333335,2670.1666666666665,2862.9,3075.65,3356.0,0.11574381834027214,691.125,748.3333333333334,848.5454545454545,1004.7142857142857,1202.0,2193.3,2278.375,2422.25,2551.8571428571427,2710.3333333333335,1045.5,1114.6,1208.1666666666667,1319.5,1411.642857142857,140.61224,1.1545987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.78277397853202,67.69663556936929]}"
000000000000000000db_0,292.0,348.9259259259259,412.3703703703704,600.2,1373.3333333333333,2506.588432835692,3431.861530688172,4281.020030160943,4750.083686581143,5397.32433779277,545.52,545.52,609.6829268292682,807.75,1370.0,,7.943958452000004,,3210.6455,4594.928,5407.052,5793.834,6096.896,505.48184,1448.2865,1943.6798,2343.0972,2735.4749,-5658.187,-5402.62,-5120.573,-4335.9487,-2334.4949,3681.9172,5400.9414,6372.1113,7051.2363,7434.9517,-6923.5806,-6692.817,-6236.614,-5326.1123,-3300.4463,2132.75,2656.0,2873.6011904761904,3182.5555555555557,3484.0,0.848448460179131,428.5,482.2,606.3888888888889,789.8,1088.0,1775.0,1876.0,1999.3,2144.732142857143,2285.3333333333335,776.6363636363636,806.875,906.0,1036.0,1225.0,187.93071,3.8021235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.61919076529387,67.6944796126874]}"
000000000000000000dc_0,292.0,348.9259259259259,412.3703703703704,600.2,1373.3333333333333,2506.588432835692,3431.861530688172,4281.020030160943,4750.083686581143,5397.32433779277,545.52,545.52,609.6829268292682,807.75,1370.0,,0.4270983786,,3210.6455,4594.928,5407.052,5793.834,6096.896,505.48184,1448.2865,1943.6798,2343.0972,2735.4749,-5658.187,-5402.62,-5120.573,-4335.9487,-2334.4949,3681.9172,5400.9414,6372.1113,7051.2363,7434.9517,-6923.5806,-6692.817,-6236.614,-5326.1123,-3300.4463,2132.75,2656.0,2873.6011904761904,3182.5555555555557,3484.0,0.7829237190547971,428.5,482.2,606.3888888888889,789.8,1088.0,1775.0,1876.0,1999.3,2144.732142857143,2285.3333333333335,776.6363636363636,806.875,906.0,1036.0,1225.0,187.93071,3.8021235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.61919076529387,67.6944796126874]}"
